Evaluation_Name,Question_ID,Question,Response_ID,Answer,Comments,Clinician_AD_ID
Cleveland Set 5 - 2016-2017,10581,"<span style=""font-size: larger;""><span style=""font-family: Arial;""><b>This attending Clinician was especially good at:</b></span></span>",11737,-2,Keeping a positive atmosphere.,cdegraauw
Cleveland Set 5 - 2016-2017,10581,"<span style=""font-size: larger;""><span style=""font-family: Arial;""><b>This attending Clinician was especially good at:</b></span></span>",11741,-2,Answering and responding to questions while asked.,cdegraauw
Cleveland Set 5 - 2016-2017,10581,"<span style=""font-size: larger;""><span style=""font-family: Arial;""><b>This attending Clinician was especially good at:</b></span></span>",11745,-2,"Patient interaction, making all the patients feel as though as they are important and valued.",gharris
Cleveland Set 5 - 2016-2017,10581,"<span style=""font-size: larger;""><span style=""font-family: Arial;""><b>This attending Clinician was especially good at:</b></span></span>",11748,-2,"Providing us with recent high quality articles to read, to promote our learning. Providing us with strategies to help communicate effectively with our patients.",gharris
Cleveland Set 5 - 2016-2017,10581,"<span style=""font-size: larger;""><span style=""font-family: Arial;""><b>This attending Clinician was especially good at:</b></span></span>",11749,-2,"sharing/teaching effective protocols for treating common conditions. has made more time for teaching, which is great. he is good at keeping patient files organized and up to date.",rgringmuth
Cleveland Set 5 - 2016-2017,10581,"<span style=""font-size: larger;""><span style=""font-family: Arial;""><b>This attending Clinician was especially good at:</b></span></span>",11750,-2,Showing us the importance of a detailed examination and history when deciding how to approach a clinical scenario. Also the importance of staying up to date with current literature and how to apply it to clinical practice.,gharris
Cleveland Set 5 - 2016-2017,10581,"<span style=""font-size: larger;""><span style=""font-family: Arial;""><b>This attending Clinician was especially good at:</b></span></span>",11752,-2,encouraging learning and promoting teaching during clinic hours,mkazemi
Cleveland Set 5 - 2016-2017,10581,"<span style=""font-size: larger;""><span style=""font-family: Arial;""><b>This attending Clinician was especially good at:</b></span></span>",11754,-2,Teaching.,gengel
Cleveland Set 5 - 2016-2017,10581,"<span style=""font-size: larger;""><span style=""font-family: Arial;""><b>This attending Clinician was especially good at:</b></span></span>",11755,-2,"encouraging interns to self-evaluate themselves, giving autonomy, increasing teaching time (ie. implementing rounds) in comparison to period 4",gharris
Cleveland Set 5 - 2016-2017,10581,"<span style=""font-size: larger;""><span style=""font-family: Arial;""><b>This attending Clinician was especially good at:</b></span></span>",11756,-2,demonstrating physical exam techniques for a more accurate diagnosis,gengel
Cleveland Set 5 - 2016-2017,10581,"<span style=""font-size: larger;""><span style=""font-family: Arial;""><b>This attending Clinician was especially good at:</b></span></span>",11759,-2,#NAME?,dmyrtos
Cleveland Set 5 - 2016-2017,10581,"<span style=""font-size: larger;""><span style=""font-family: Arial;""><b>This attending Clinician was especially good at:</b></span></span>",11760,-2,#NAME?,nmoser
Cleveland Set 5 - 2016-2017,10581,"<span style=""font-size: larger;""><span style=""font-family: Arial;""><b>This attending Clinician was especially good at:</b></span></span>",11761,-2,Very approachable and friendly. Great discussions.,kchiu
Cleveland Set 5 - 2016-2017,10581,"<span style=""font-size: larger;""><span style=""font-family: Arial;""><b>This attending Clinician was especially good at:</b></span></span>",11764,-2,Confirming and supporting what we choose to do for our plan of managements. Promoted independency.,dlee
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11589,4,,sinjeyan
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11591,5,,apulinec
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11592,5,,pwelsh
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11593,5,,jbonar
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11596,4,,nmoser
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11606,4,,lwiltshire
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11609,2,,ohuska
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11610,0,,jpajaczkowski
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11611,5,,mbarrigar
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11612,5,,gengel
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11614,5,,jbonar
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11615,3,,mbarrigar
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11616,3,,gengel
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11619,4,,ldegraauw
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11620,5,,nmoser
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11620,4,,nmoser
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11620,4,,nmoser
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11620,4,,nmoser
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11621,5,,jkissel
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11624,5,,gengel
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11624,4,,gengel
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11625,4,,kchiu
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11626,4,,ohuska
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11627,3,,nmoser
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11627,3,,nmoser
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11632,3,,jbonar
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11633,5,,nmoser
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11634,5,,ttuff
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11635,5,,jbonar
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11636,5,,jbonar
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11637,5,,nmoser
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11637,5,,nmoser
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11637,5,,nmoser
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11639,5,,ldegraauw
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11640,5,,ldegraauw
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11641,5,,jpajaczkowski
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11642,5,,sgregory
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11642,5,,sgregory
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11645,5,,jpajaczkowski
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11646,4,,ldegraauw
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11647,3,,ldegraauw
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11648,4,,jpajaczkowski
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11653,5,,nmoser
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11654,3,,showitt
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11658,5,,gengel
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11659,5,,mbarrigar
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11667,5,,showitt
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11668,2,,kolesen
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11669,1,,kolesen
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11670,4,,ptavares
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11671,2,,isteiman
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11672,3,,isteiman
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11673,3,,isteiman
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11674,4,,isteiman
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11675,5,,nlishchyna
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11676,-1,,nmoser
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11677,4,,aromanelli
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11681,4,,bmuir
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11682,3,,nmoser
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11682,5,,nmoser
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11683,5,,ldegraauw
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11684,3,,alee1
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11685,4,,ttuff
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11686,5,,cchung
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11690,2,,alee1
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11691,5,,alee1
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11697,5,,nmoser
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11698,5,,ptavares
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11699,4,,nlishchyna
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11700,4,,alee1
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11701,-1,,sinjeyan
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11702,5,,lwiltshire
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11703,5,,sinjeyan
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11704,4,,lwiltshire
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11705,4,,jdarcy
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11706,4,,mkazemi
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11707,3,,jdarcy
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11708,3,,mkazemi
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11709,5,,ptavares
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11710,-1,,kolesen
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11713,4,,cdegraauw
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11714,4,,msuri
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11715,5,,alee1
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11718,5,,sgregory
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11719,3,,kchiu
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11721,0,,ohuska
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11722,5,,cchung
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11723,3,,aromanelli
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11724,5,,cchung
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11725,5,,cchung
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11726,4,,cchung
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11727,5,,mkazemi
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11728,3,,rgringmuth
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11731,4,,jgoldin
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11732,5,,ebjeoun
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11732,-1,,ebjeoun
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11732,-1,,ebjeoun
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11733,5,,dyedon
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11734,1,,kchiu
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11737,5,,cdegraauw
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11738,5,,gengel
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11739,5,,cdegraauw
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11740,3,,msuri
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11741,4,,cdegraauw
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11742,4,,gharris
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11743,4,,gharris
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11744,3,,gharris
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11745,4,,gharris
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11746,4,,gengel
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11747,5,,gengel
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11748,5,,gharris
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11749,4,,rgringmuth
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11750,4,,gharris
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11751,-1,,gengel
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11752,4,,mkazemi
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11753,4,,gengel
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11754,5,,gengel
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11755,5,,gharris
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11756,-1,,gengel
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11757,3,,cdegraauw
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11758,,,msuri
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11758,2,,msuri
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11759,5,,dmyrtos
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11760,5,,nmoser
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11761,1,,kchiu
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11762,3,,kchiu
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11763,3,,cchung
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11764,5,,dlee
Cleveland Set 5 - 2016-2017,10583,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Clearly specified what I was expected to do and accomplish during this training period.</span></span>",11767,4,,apulinec
Cleveland Set 5 - 2016-2017,10584,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Gave me helpful positive feedback (praise) concerning my performance (clinical knowledge; skills and professional attitudes</span></span>",11589,5,,sinjeyan
Cleveland Set 5 - 2016-2017,10584,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Gave me helpful positive feedback (praise) concerning my performance (clinical knowledge; skills and professional attitudes</span></span>",11591,5,,apulinec
Cleveland Set 5 - 2016-2017,10584,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Gave me helpful positive feedback (praise) concerning my performance (clinical knowledge; skills and professional attitudes</span></span>",11592,5,,pwelsh
Cleveland Set 5 - 2016-2017,10584,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Gave me helpful positive feedback (praise) concerning my performance (clinical knowledge; skills and professional attitudes</span></span>",11593,4,,jbonar
Cleveland Set 5 - 2016-2017,10584,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Gave me helpful positive feedback (praise) concerning my performance (clinical knowledge; skills and professional attitudes</span></span>",11596,5,,nmoser
Cleveland Set 5 - 2016-2017,10584,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Gave me helpful positive feedback (praise) concerning my performance (clinical knowledge; skills and professional attitudes</span></span>",11606,4,,lwiltshire
Cleveland Set 5 - 2016-2017,10584,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Gave me helpful positive feedback (praise) concerning my performance (clinical knowledge; skills and professional attitudes</span></span>",11609,4,,ohuska
Cleveland Set 5 - 2016-2017,10584,"<span style=""font-family: Arial;""><span style=""font-size: small;"">Gave me helpful positive feedback (praise) concerning my performance (clinical knowledge; skills and professional attitudes</span></span>",11610,3,,jpajaczkowski
